ID,MONTHS_BALANCE,STATUS
5009400,-2,C
5009400,-3,C
5009400,-4,C
5009400,-5,C
5009401,0,C
5009401,-1,C
5009401,-2,C
5009401,-3,C
5009401,-4,C
5009401,-5,C
5009402,0,X
5009402,-1,0
5009402,-2,X
5009402,-3,0
5009402,-4,0
5009402,-5,0
5009403,0,C
5009403,-1,C
5009403,-2,C
5009403,-3,C
5009403,-4,C
5009403,-5,C
5009404,0,0
5009404,-1,0
5009404,-2,0
5009404,-3,0
5009404,-4,0
5009404,-5,0
5009405,0,X
5009405,-1,X
5009405,-2,X
5009405,-3,X
5009405,-4,X
5009405,-5,X
5009406,0,X
5009406,-1,X
5009406,-2,X
5009406,-3,X
5009406,-4,X
5009406,-5,X
5009408,0,X
5009408,-1,X
5009408,-2,0
5009408,-3,0
5009408,-4,0
5009408,-5,X
5009410,0,X
5009410,-1,X
5009410,-2,X
5009410,-3,X
5009410,-4,X
5009410,-5,X
5009415,0,1
5009415,-1,0
5009415,-2,1
5009415,-3,0
5009415,-4,0
5009415,-5,0
5009418,0,0
5009418,-1,0
5009418,-2,0
5009418,-3,0
5009418,-4,0
5009418,-5,X
5009420,0,C
5009420,-1,C
5009420,-2,C
5009420,-3,C
5009420,-4,C
5009420,-5,C
5009423,0,X
5009423,-1,0
5009423,-2,0
5009423,-3,0
5009423,-4,0
5009423,-5,0
5009425,0,C
5009425,-1,C
5009425,-2,C
5009425,-3,C
5009425,-4,C
5009425,-5,C
5009426,0,0
5009426,-1,0
5009426,-2,0
5009426,-3,0
5009426,-4,0
5009426,-5,0
5009428,0,0
5009428,-1,0
5009428,-2,0
5009428,-3,0
5009428,-4,0
5009428,-5,0
5009431,0,C
5009431,-1,C
5009431,-2,C
5009431,-3,C
5009431,-4,C
5009431,-5,C
5009435,0,C
5009435,-1,C
5009435,-2,C
5009435,-3,C
5009435,-4,C
5009435,-5,C
5009441,0,C
5009441,-1,C
5009441,-2,0
5009441,-3,0
5009441,-4,0
5009441,-5,0
5009444,0,C
5009444,-1,C
5009444,-2,C
5009444,-3,0
5009444,-4,0
5009444,-5,0
5009445,0,C
5009445,-1,0
5009445,-2,0
5009445,-3,0
5009445,-4,1
5009445,-5,0
5009447,0,X
5009447,-1,0
5009447,-2,0
5009447,-3,0
5009447,-4,0
5009447,-5,X
5009448,0,X
5009448,-1,X
5009448,-2,X
5009448,-3,X
5009448,-4,X
5009448,-5,X
5009451,0,C
5009451,-1,C
5009451,-2,C
5009451,-3,C
5009451,-4,C
5009451,-5,C
5009452,0,C
5009452,-1,C
5009452,-2,C
5009452,-3,C
5009452,-4,C
5009452,-5,C
5009454,0,C
5009454,-1,C
5009454,-2,C
5009454,-3,C
5009454,-4,C
5009454,-5,C
5009456,0,C
5009456,-1,C
5009456,-2,C
5009456,-3,C
5009456,-4,C
5009456,-5,C
5009457,0,C
5009457,-1,C
5009457,-2,C
5009457,-3,C
5009457,-4,C
5009457,-5,C
5009458,0,X
5009458,-1,X
5009458,-2,X
5009458,-3,X
5009458,-4,X
5009458,-5,X
5009460,0,0
5009460,-1,0
5009460,-2,0
5009460,-3,0
5009460,-4,0
5009460,-5,0
5009465,0,C
5009465,-1,C
5009465,-2,C
5009465,-3,C
5009465,-4,C
5009465,-5,C
5009468,0,C
5009468,-1,C
5009468,-2,C
5009468,-3,C
5009468,-4,C
5009468,-5,C
5009469,0,0
5009469,-1,1
5009469,-2,0
5009469,-3,0
5009469,-4,0
5009469,-5,0
5009470,0,C
5009470,-1,C
5009470,-2,C
5009470,-3,C
5009470,-4,C
5009470,-5,C
5009471,0,C
5009471,-1,C
5009471,-2,C
5009471,-3,C
5009471,-4,C
5009471,-5,C
5009472,0,C
5009472,-1,C
5009472,-2,C
5009472,-3,C
5009472,-4,C
5009472,-5,C
5009480,0,C
5009480,-1,C
5009480,-2,C
5009480,-3,C
5009480,-4,C
5009480,-5,C
5009481,0,0
5009481,-1,0
5009481,-2,0
5009481,-3,0
5009481,-4,1
5009481,-5,0
5009485,0,X
5009485,-1,X
5009485,-2,X
5009485,-3,X
5009485,-4,X
5009485,-5,0
5009487,0,C
5009487,-1,C
5009487,-2,C
5009487,-3,C
5009487,-4,C
5009487,-5,C
5009488,0,C
5009488,-1,C
5009488,-2,C
5009488,-3,C
5009488,-4,C
5009488,-5,C
5009489,0,C
5009489,-1,C
5009489,-2,C
5009489,-3,C
5009489,-4,C
5009489,-5,C
5009490,0,X
5009490,-1,X
5009490,-2,X
5009490,-3,X
5009490,-4,0
5009490,-5,0
5009492,0,C
5009492,-1,C
5009492,-2,C
5009492,-3,C
5009492,-4,C
5009492,-5,C
5009493,0,C
5009493,-1,C
5009493,-2,C
5009493,-3,C
5009493,-4,C
5009493,-5,C
5009495,0,C
5009495,-1,C
5009495,-2,C
5009495,-3,C
5009495,-4,C
5009495,-5,C
5009498,0,0
5009498,-1,0
5009498,-2,0
5009498,-3,0
5009498,-4,0
5009498,-5,0
5009499,0,C
5009499,-1,C
5009499,-2,C
5009499,-3,C
5009499,-4,C
5009499,-5,C
5009500,0,C
5009500,-1,C
5009500,-2,C
5009500,-3,C
5009500,-4,C
5009500,-5,C
5009501,0,0
5009501,-1,0
5009501,-2,0
5009501,-3,0
5009501,-4,0
5009501,-5,0
5009503,0,X
5009503,-1,X
5009503,-2,X
5009503,-3,X
5009503,-4,X
5009503,-5,X
5009507,0,0
5009507,-1,0
5009507,-2,0
5009507,-3,0
5009507,-4,0
5009507,-5,0
5009508,0,C
5009508,-1,C
5009508,-2,C
5009508,-3,C
5009508,-4,C
5009508,-5,C
5009509,0,C
5009509,-1,C
5009509,-2,C
5009509,-3,C
5009509,-4,C
5009509,-5,C
5009512,0,C
5009512,-1,C
5009512,-2,C
5009512,-3,C
5009512,-4,C
5009512,-5,C
5009516,0,X
5009516,-1,X
5009516,-2,X
5009516,-3,X
5009516,-4,X
5009516,-5,X
5009517,0,C
5009517,-1,C
5009517,-2,C
5009517,-3,C
5009517,-4,C
5009517,-5,C
5009523,0,0
5009523,-1,0
5009523,-2,0
5009523,-3,0
5009523,-4,0
5009523,-5,0
5009524,0,3
5009524,-1,2
5009524,-2,1
5009524,-3,1
5009524,-4,1
5009524,-5,1
5009526,0,X
5009526,-1,X
5009526,-2,X
5009526,-3,X
5009526,-4,X
5009526,-5,X
5009530,0,X
5009530,-1,X
5009530,-2,X
5009530,-3,X
5009530,-4,X
5009530,-5,0
5009531,0,X
5009531,-1,X
5009531,-2,X
5009531,-3,X
5009531,-4,X
5009531,-5,X
5009534,0,C
5009534,-1,C
5009534,-2,C
5009534,-3,C
5009534,-4,C
5009534,-5,C
5009535,0,C
5009535,-1,C
5009535,-2,C
5009535,-3,C
5009535,-4,C
5009535,-5,C
5009536,0,C
5009536,-1,C
5009536,-2,C
5009536,-3,C
5009536,-4,C
5009536,-5,C
5009537,0,C
5009537,-1,C
5009537,-2,C
5009537,-3,C
5009537,-4,C
5009537,-5,C
5009540,0,C
5009540,-1,C
5009540,-2,C
5009540,-3,C
5009540,-4,C
5009540,-5,C
5009541,0,C
5009541,-1,C
5009541,-2,C
5009541,-3,C
5009541,-4,C
5009541,-5,C
5009545,0,0
5009545,-1,0
5009545,-2,0
5009545,-3,X
5009545,-4,0
5009545,-5,0
5009546,0,X
5009546,-1,0
5009546,-2,0
5009546,-3,0
5009546,-4,0
5009546,-5,0
5009551,0,0
5009551,-1,0
5009551,-2,0
5009551,-3,0
5009551,-4,0
5009551,-5,0
5009554,0,C
5009554,-1,C
5009554,-2,C
5009554,-3,C
5009554,-4,C
5009554,-5,C
5009555,0,0
5009555,-1,0
5009555,-2,0
5009555,-3,0
5009555,-4,X
5009555,-5,X
5009557,0,0
5009557,-1,0
5009557,-2,0
5009557,-3,0
5009557,-4,0
5009557,-5,0
5009559,0,C
5009559,-1,C
5009559,-2,C
5009559,-3,C
5009559,-4,C
5009559,-5,C
5009560,0,0
5009560,-1,0
5009560,-2,0
5009560,-3,0
5009560,-4,0
5009560,-5,X
5009563,0,0
5009563,-1,0
5009563,-2,0
5009563,-3,0
5009563,-4,0
5009563,-5,0
5009564,0,C
5009564,-1,C
5009564,-2,C
5009564,-3,C
5009564,-4,C
5009564,-5,C
5009565,0,X
5009565,-1,X
5009565,-2,X
5009565,-3,X
5009565,-4,X
5009565,-5,X
5009566,0,X
5009566,-1,X
5009566,-2,X
5009566,-3,X
5009566,-4,X
5009566,-5,X
5009568,0,X
5009568,-1,X
5009568,-2,X
5009568,-3,X
5009568,-4,X
5009568,-5,X
5009569,0,X
5009569,-1,X
5009569,-2,X
5009569,-3,X
5009569,-4,X
5009569,-5,X
5009570,0,X
5009570,-1,X
5009570,-2,X
5009570,-3,X
5009570,-4,X
5009570,-5,X
5009571,0,C
5009571,-1,C
5009571,-2,C
5009571,-3,C
5009571,-4,C
5009571,-5,C
5009572,0,X
5009572,-1,X
5009572,-2,X
5009572,-3,X
5009572,-4,X
5009572,-5,X
5009573,0,X
5009573,-1,X
5009573,-2,X
5009573,-3,X
5009573,-4,X
5009573,-5,X
5009574,0,X
5009574,-1,X
5009574,-2,X
5009574,-3,X
5009574,-4,X
5009574,-5,X
5009575,0,C
5009575,-1,C
5009575,-2,C
5009575,-3,C
5009575,-4,C
5009575,-5,C
5009576,0,X
5009576,-1,0
5009576,-2,0
5009576,-3,0
5009576,-4,0
5009576,-5,0
5009577,0,X
5009577,-1,X
5009577,-2,0
5009577,-3,X
5009577,-4,0
5009577,-5,X
5009581,0,X
5009581,-1,X
5009581,-2,X
5009581,-3,0
5009581,-4,0
5009581,-5,0
5009583,0,C
5009583,-1,C
5009583,-2,C
5009583,-3,C
5009583,-4,C
5009583,-5,C
5009584,0,X
5009584,-1,X
5009584,-2,X
5009584,-3,X
5009584,-4,X
5009584,-5,0
5009585,0,C
5009585,-1,C
5009585,-2,C
5009585,-3,C
5009585,-4,C
5009585,-5,C
5009586,0,0
5009586,-1,0
5009586,-2,0
5009586,-3,0
5009586,-4,0
5009586,-5,0
5009590,0,0
5009590,-1,0
5009590,-2,0
5009590,-3,0
5009590,-4,0
5009590,-5,0
5009593,0,C
5009593,-1,C
5009593,-2,C
5009593,-3,0
5009593,-4,0
5009593,-5,0
5009594,0,0
5009594,-1,0
5009594,-2,0
5009594,-3,0
5009594,-4,0
5009594,-5,0
5009595,0,C
5009595,-1,C
5009595,-2,C
5009595,-3,0
5009595,-4,0
5009595,-5,0
5009599,0,C
5009599,-1,C
5009599,-2,C
5009599,-3,0
5009599,-4,0
5009599,-5,0
5009600,0,C
5009600,-1,C
5009600,-2,C
5009600,-3,C
5009600,-4,C
5009600,-5,C
5009602,0,C
5009602,-1,C
5009602,-2,C
5009602,-3,C
5009602,-4,C
5009602,-5,C
5009603,0,0
5009603,-1,0
5009603,-2,0
5009603,-3,0
5009603,-4,0
5009603,-5,0
5009605,0,0
5009605,-1,0
5009605,-2,0
5009605,-3,0
5009605,-4,0
5009605,-5,0
5009607,0,C
5009607,-1,C
5009607,-2,C
5009607,-3,C
5009607,-4,C
5009607,-5,C
5009608,0,X
5009608,-1,X
5009608,-2,X
5009608,-3,X
5009608,-4,X
5009608,-5,X
5009610,0,0
5009610,-1,0
5009610,-2,0
5009610,-3,0
5009610,-4,0
5009610,-5,0
5009611,0,C
5009611,-1,C
5009611,-2,C
5009611,-3,C
5009611,-4,C
5009611,-5,C
5009612,0,X
5009612,-1,X
5009612,-2,X
5009612,-3,X
5009612,-4,X
5009612,-5,X
5009613,0,X
5009613,-1,X
5009613,-2,X
5009613,-3,X
5009613,-4,X
5009613,-5,X
5009614,0,0
5009614,-1,0
5009614,-2,0
5009614,-3,0
5009614,-4,0
5009614,-5,0
5009618,0,C
5009618,-1,C
5009618,-2,C
5009618,-3,C
5009618,-4,C
5009618,-5,C
5009620,0,C
5009620,-1,C
5009620,-2,C
5009620,-3,C
5009620,-4,C
5009620,-5,C
5009622,0,C
5009622,-1,C
5009622,-2,C
5009622,-3,C
5009622,-4,C
5009622,-5,C
5009623,0,C
5009623,-1,C
5009623,-2,C
5009623,-3,C
5009623,-4,C
5009623,-5,C
5009624,0,0
5009624,-1,0
5009624,-2,0
5009624,-3,0
5009624,-4,0
5009624,-5,0
5009627,0,C
5009627,-1,C
5009627,-2,C
5009627,-3,C
5009627,-4,C
5009627,-5,C
5009628,0,C
5009628,-1,C
5009628,-2,C
5009628,-3,C
5009628,-4,C
5009628,-5,C
5009631,0,C
5009631,-1,C
5009631,-2,C
5009631,-3,C
5009631,-4,C
5009631,-5,C
5009633,0,X
5009633,-1,0
5009633,-2,X
5009633,-3,0
5009633,-4,0
5009633,-5,0
5009634,0,0
5009634,-1,0
5009634,-2,0
5009634,-3,X
5009634,-4,0
5009634,-5,0
5009636,0,X
5009636,-1,0
5009636,-2,X
5009636,-3,0
5009636,-4,0
5009636,-5,0
5009637,0,C
5009637,-1,C
5009637,-2,C
5009637,-3,C
5009637,-4,C
5009637,-5,C
5009638,0,X
5009638,-1,0
5009638,-2,0
5009638,-3,0
5009638,-4,0
5009638,-5,0
5009639,0,C
5009639,-1,C
5009639,-2,C
5009639,-3,C
5009639,-4,C
5009639,-5,C
5009643,0,0
5009643,-1,0
5009643,-2,0
5009643,-3,0
5009643,-4,0
5009643,-5,0
5009646,0,X
5009646,-1,X
5009646,-2,X
5009646,-3,X
5009646,-4,X
5009646,-5,X
5009647,0,C
5009647,-1,C
5009647,-2,C
5009647,-3,C
5009647,-4,C
5009647,-5,C
5009651,0,C
5009651,-1,C
5009651,-2,C
5009651,-3,C
5009651,-4,C
5009651,-5,C
5009653,0,0
5009653,-1,0
5009653,-2,X
5009653,-3,X
5009653,-4,0
5009653,-5,X
5009654,0,C
5009654,-1,C
5009654,-2,C
5009654,-3,C
5009654,-4,C
5009654,-5,C
5009655,0,0
5009655,-1,0
5009655,-2,0
5009655,-3,0
5009655,-4,0
5009655,-5,0
5009656,0,C
5009656,-1,C
5009656,-2,C
5009656,-3,C
5009656,-4,C
5009656,-5,C
5009657,0,0
5009657,-1,0
5009657,-2,X
5009657,-3,X
5009657,-4,0
5009657,-5,X
5009658,0,C
5009658,-1,C
5009658,-2,C
5009658,-3,C
5009658,-4,C
5009658,-5,C
5009660,0,C
5009660,-1,C
5009660,-2,C
5009660,-3,C
5009660,-4,C
5009660,-5,C
5009661,0,C
5009661,-1,C
5009661,-2,C
5009661,-3,C
5009661,-4,C
5009661,-5,C
5009662,0,C
5009662,-1,C
5009662,-2,C
5009662,-3,C
5009662,-4,C
5009662,-5,C
5009663,0,C
5009663,-1,C
5009663,-2,C
5009663,-3,C
5009663,-4,C
5009663,-5,C
5009664,0,C
5009664,-1,C
5009664,-2,C
5009664,-3,C
5009664,-4,C
5009664,-5,C
5009665,0,C
5009665,-1,C
5009665,-2,C
5009665,-3,C
5009665,-4,C
5009665,-5,C
5009666,0,C
5009666,-1,C
5009666,-2,C
5009666,-3,C
5009666,-4,C
5009666,-5,C
5009671,0,0
5009671,-1,0
5009671,-2,0
5009671,-3,0
5009671,-4,0
5009671,-5,0
5009672,0,0
5009672,-1,0
5009672,-2,0
5009672,-3,0
5009672,-4,0
5009672,-5,0
5009673,0,C
5009673,-1,C
5009673,-2,C
5009673,-3,C
5009673,-4,C
5009673,-5,C
5009675,0,C
5009675,-1,C
5009675,-2,C
5009675,-3,C
5009675,-4,C
5009675,-5,C
5009676,0,C
5009676,-1,C
5009676,-2,C
5009676,-3,C
5009676,-4,C
5009676,-5,C
5009677,0,C
5009677,-1,C
5009677,-2,C
5009677,-3,C
5009677,-4,C
5009677,-5,C
5009680,0,C
5009680,-1,C
5009680,-2,C
5009680,-3,C
5009680,-4,C
5009680,-5,C
5009683,0,C
5009683,-1,C
5009683,-2,C
5009683,-3,C
5009683,-4,C
5009683,-5,C
5009685,0,C
5009685,-1,C
5009685,-2,C
5009685,-3,C
5009685,-4,C
5009685,-5,C
5009686,0,C
5009686,-1,C
5009686,-2,C
5009686,-3,C
5009686,-4,C
5009686,-5,C
5009687,0,C
5009687,-1,C
5009687,-2,C
5009687,-3,C
5009687,-4,C
5009687,-5,C
5009690,0,X
5009690,-1,X
5009690,-2,X
5009690,-3,X
5009690,-4,X
5009690,-5,X
5009691,0,X
5009691,-1,X
5009691,-2,X
5009691,-3,X
5009691,-4,X
5009691,-5,X
5009693,0,X
5009693,-1,X
5009693,-2,0
5009693,-3,0
5009693,-4,0
5009693,-5,0
5009695,0,0
5009695,-1,0
5009695,-2,X
5009695,-3,0
5009695,-4,1
5009695,-5,0
5009698,0,X
5009698,-1,X
5009698,-2,X
5009698,-3,0
5009698,-4,0
5009698,-5,0
5009700,0,X
5009700,-1,0
5009700,-2,0
5009700,-3,0
5009700,-4,X
5009700,-5,0
5009703,0,C
5009703,-1,C
5009703,-2,C
5009703,-3,C
5009703,-4,C
5009703,-5,C
5009704,0,C
5009704,-1,C
5009704,-2,C
5009704,-3,C
5009704,-4,C
5009704,-5,C
5009705,0,C
5009705,-1,C
5009705,-2,C
5009705,-3,C
5009705,-4,C
5009705,-5,C
5009707,0,0
5009707,-1,0
5009707,-2,0
5009707,-3,0
5009707,-4,0
5009707,-5,0
5009709,0,X
5009709,-1,X
5009709,-2,X
5009709,-3,X
5009709,-4,X
5009709,-5,X
5009714,0,X
5009714,-1,1
5009714,-2,0
5009714,-3,0
5009714,-4,0
5009714,-5,0
5009715,0,C
5009715,-1,C
5009715,-2,C
5009715,-3,C
5009715,-4,C
5009715,-5,C
5009716,0,0
5009716,-1,0
5009716,-2,0
5009716,-3,0
5009716,-4,0
5009716,-5,0
5009717,0,C
5009717,-1,C
5009717,-2,C
5009717,-3,C
5009717,-4,C
5009717,-5,C
5009719,0,0
5009719,-1,0
5009719,-2,0
5009719,-3,0
5009719,-4,0
5009719,-5,0
5009722,0,C
5009722,-1,C
5009722,-2,C
5009722,-3,C
5009722,-4,C
5009722,-5,C
5009724,0,C
5009724,-1,C
5009724,-2,C
5009724,-3,C
5009724,-4,C
5009724,-5,C
5009725,0,X
5009725,-1,X
5009725,-2,X
5009725,-3,0
5009725,-4,0
5009725,-5,0
5009726,0,C
5009726,-1,0
5009726,-2,0
5009726,-3,0
5009726,-4,0
5009726,-5,0
5009727,0,C
5009727,-1,C
5009727,-2,C
5009727,-3,C
5009727,-4,C
5009727,-5,C
5009732,0,C
5009732,-1,C
5009732,-2,C
5009732,-3,C
5009732,-4,C
5009732,-5,C
5009733,0,C
5009733,-1,C
5009733,-2,C
5009733,-3,C
5009733,-4,C
5009733,-5,C
5009734,0,C
5009734,-1,C
5009734,-2,C
5009734,-3,C
5009734,-4,C
5009734,-5,C
5009740,0,X
5009740,-1,0
5009740,-2,X
5009740,-3,X
5009740,-4,X
5009740,-5,0
5009741,0,0
5009741,-1,0
5009741,-2,0
5009741,-3,0
5009741,-4,0
5009741,-5,0
5009742,0,C
5009742,-1,C
5009742,-2,C
5009742,-3,0
5009742,-4,0
5009742,-5,0
5009743,0,C
5009743,-1,C
5009743,-2,C
5009743,-3,C
5009743,-4,C
5009743,-5,C
5009744,0,5
5009744,-1,5
5009744,-2,5
5009744,-3,5
5009744,-4,5
5009744,-5,5
5009746,0,C
5009746,-1,C
5009746,-2,C
5009746,-3,C
5009746,-4,C
5009746,-5,C
5009748,0,C
5009748,-1,C
5009748,-2,C
5009748,-3,C
5009748,-4,0
5009748,-5,0
5009749,0,5
5009749,-1,5
5009749,-2,4
5009749,-3,3
5009749,-4,2
5009749,-5,5
5009750,0,0
5009750,-1,0
5009750,-2,0
5009750,-3,0
5009750,-4,1
5009750,-5,0
5009751,0,C
5009751,-1,C
5009751,-2,C
5009751,-3,C
5009751,-4,C
5009751,-5,C
5009752,0,C
5009752,-1,C
5009752,-2,C
5009752,-3,C
5009752,-4,C
5009752,-5,5
5009753,0,C
5009753,-1,C
5009753,-2,C
5009753,-3,C
5009753,-4,C
5009753,-5,C
5009754,0,C
5009754,-1,C
5009754,-2,C
5009754,-3,C
5009754,-4,C
5009754,-5,C
5009757,0,C
5009757,-1,C
5009757,-2,C
5009757,-3,C
5009757,-4,C
5009757,-5,C
5009760,0,X
5009760,-1,X
5009760,-2,X
5009760,-3,X
5009760,-4,X
5009760,-5,X
5009761,0,C
5009761,-1,C
5009761,-2,C
5009761,-3,C
5009761,-4,C
5009761,-5,C
5009762,0,C
5009762,-1,C
5009762,-2,C
5009762,-3,C
5009762,-4,C
5009762,-5,C
5009765,0,X
5009765,-1,X
5009765,-2,X
5009765,-3,X
5009765,-4,X
5009765,-5,X
5009768,0,0
5009768,-1,0
5009768,-2,0
5009768,-3,0
5009768,-4,0
5009768,-5,0
5009773,0,0
5009773,-1,0
5009773,-2,0
5009773,-3,0
5009773,-4,0
5009773,-5,0
5009774,0,C
5009774,-1,C
5009774,-2,C
5009774,-3,C
5009774,-4,C
5009774,-5,C
5009777,0,C
5009777,-1,C
5009777,-2,C
5009777,-3,C
5009777,-4,C
5009777,-5,C
5009783,0,C
5009783,-1,C
5009783,-2,C
5009783,-3,C
5009783,-4,C
5009783,-5,C
5009784,0,C
5009784,-1,C
5009784,-2,C
5009784,-3,C
5009784,-4,C
5009784,-5,C
5009785,0,0
5009785,-1,0
5009785,-2,0
5009785,-3,0
5009785,-4,X
5009785,-5,0
5009790,0,C
5009790,-1,C
5009790,-2,C
5009790,-3,C
5009790,-4,C
5009790,-5,C
5009792,0,C
5009792,-1,C
5009792,-2,C
5009792,-3,C
5009792,-4,C
5009792,-5,C
5009796,0,0
5009796,-1,0
5009796,-2,0
5009796,-3,0
5009796,-4,1
5009796,-5,0
5009797,0,0
5009797,-1,0
5009797,-2,0
5009797,-3,0
5009797,-4,0
5009797,-5,0
5009800,0,C
5009800,-1,C
5009800,-2,C
5009800,-3,C
5009800,-4,C
5009800,-5,C
5009801,0,C
5009801,-1,C
5009801,-2,C
5009801,-3,C
5009801,-4,C
5009801,-5,C
5009802,0,C
5009802,-1,C
5009802,-2,C
5009802,-3,C
5009802,-4,C
5009802,-5,0
5009803,0,C
5009803,-1,C
5009803,-2,C
5009803,-3,C
5009803,-4,C
5009803,-5,C
5009804,0,C
5009804,-1,C
5009804,-2,C
5009804,-3,C
5009804,-4,C
5009804,-5,C
5009805,0,0
5009805,-1,0
5009805,-2,0
5009805,-3,0
5009805,-4,0
5009805,-5,0
5009806,0,X
5009806,-1,X
5009806,-2,0
5009806,-3,0
5009806,-4,0
5009806,-5,0
5009807,0,X
5009807,-1,X
5009807,-2,X
5009807,-3,X
5009807,-4,X
5009807,-5,X
5009808,0,X
5009808,-1,X
5009808,-2,X
5009808,-3,X
5009808,-4,X
5009808,-5,X
5009809,0,X
5009809,-1,X
5009809,-2,X
5009809,-3,X
5009809,-4,X
5009809,-5,X
5009810,0,C
5009810,-1,C
5009810,-2,C
5009810,-3,C
5009810,-4,C
5009810,-5,C
5009811,0,0
5009811,-1,0
5009811,-2,0
5009811,-3,0
5009811,-4,0
5009811,-5,0
5009813,0,X
5009813,-1,X
5009813,-2,X
5009813,-3,X
5009813,-4,X
5009813,-5,X
5009814,0,0
5009814,-1,0
5009814,-2,0
5009814,-3,0
5009814,-4,0
5009814,-5,0
5009816,0,0
5009816,-1,0
5009816,-2,0
5009816,-3,0
5009816,-4,0
5009816,-5,0
5009819,0,C
5009819,-1,C
5009819,-2,C
5009819,-3,C
5009819,-4,C
5009819,-5,0
5009820,0,0
5009820,-1,0
5009820,-2,0
5009820,-3,0
5009820,-4,0
5009820,-5,0
5009821,0,0
5009821,-1,0
5009821,-2,0
5009821,-3,0
5009821,-4,0
5009821,-5,0
5009822,0,0
5009822,-1,0
5009822,-2,0
5009822,-3,0
5009822,-4,0
5009822,-5,0
5009823,0,0
5009823,-1,0
5009823,-2,0
5009823,-3,0
5009823,-4,0
5009823,-5,0
5009826,0,C
5009826,-1,C
5009826,-2,C
5009826,-3,C
5009826,-4,C
5009826,-5,C
5009827,0,X
5009827,-1,X
5009827,-2,X
5009827,-3,X
5009827,-4,X
5009827,-5,X
5009828,0,C
5009828,-1,C
5009828,-2,C
5009828,-3,0
5009828,-4,0
5009828,-5,0
5009829,0,X
5009829,-1,X
5009829,-2,X
5009829,-3,X
5009829,-4,X
5009829,-5,X
5009831,0,C
5009831,-1,C
5009831,-2,C
5009831,-3,C
5009831,-4,C
5009831,-5,C
5009833,0,C
5009833,-1,C
5009833,-2,C
5009833,-3,C
5009833,-4,C
5009833,-5,C
5009835,0,C
5009835,-1,C
5009835,-2,C
5009835,-3,C
5009835,-4,C
5009835,-5,C
5009836,0,C
5009836,-1,C
5009836,-2,C
5009836,-3,C
5009836,-4,C
5009836,-5,C
5009839,0,C
5009839,-1,C
5009839,-2,C
5009839,-3,C
5009839,-4,C
5009839,-5,C
5009844,0,X
5009844,-1,X
5009844,-2,X
5009844,-3,X
5009844,-4,X
5009844,-5,X
5009845,0,C
5009845,-1,C
5009845,-2,C
5009845,-3,C
5009845,-4,C
5009845,-5,C
5009846,0,C
5009846,-1,C
5009846,-2,C
5009846,-3,C
5009846,-4,C
5009846,-5,C
5009848,0,0
5009848,-1,0
5009848,-2,0
5009848,-3,0
5009848,-4,0
5009848,-5,X
5009849,0,0
5009849,-1,0
5009849,-2,0
5009849,-3,0
5009849,-4,X
5009849,-5,0
5009854,0,0
5009854,-1,0
5009854,-2,0
5009854,-3,0
5009854,-4,0
5009854,-5,0
5009857,0,C
5009857,-1,C
5009857,-2,C
5009857,-3,C
5009857,-4,0
5009857,-5,0
5009858,0,C
5009858,-1,C
5009858,-2,C
5009858,-3,C
5009858,-4,C
5009858,-5,C
5009859,0,C
5009859,-1,C
5009859,-2,C
5009859,-3,C
5009859,-4,C
5009859,-5,C
5009860,0,C
5009860,-1,C
5009860,-2,C
5009860,-3,0
5009860,-4,0
5009860,-5,0
5009865,0,X
5009865,-1,X
5009865,-2,X
5009865,-3,X
5009865,-4,X
5009865,-5,X
5009866,0,C
5009866,-1,C
5009866,-2,C
5009866,-3,C
5009866,-4,C
5009866,-5,C
5009867,0,X
5009867,-1,X
5009867,-2,X
5009867,-3,X
5009867,-4,X
5009867,-5,X
5009868,0,C
5009868,-1,C
5009868,-2,C
5009868,-3,C
5009868,-4,C
5009868,-5,C
5009872,0,C
5009872,-1,C
5009872,-2,C
5009872,-3,C
5009872,-4,C
5009872,-5,C
5009877,0,X
5009877,-1,X
5009877,-2,X
5009877,-3,X
5009877,-4,X
5009877,-5,X
5009878,0,0
5009878,-1,0
5009878,-2,0
5009878,-3,0
5009878,-4,0
5009878,-5,X
5009887,0,0
5009887,-1,0
5009887,-2,0
5009887,-3,0
5009887,-4,0
5009887,-5,0
5009889,0,C
5009889,-1,C
5009889,-2,C
5009889,-3,C
5009889,-4,C
5009889,-5,C
5009890,0,C
5009890,-1,C
5009890,-2,C
5009890,-3,C
5009890,-4,C
5009890,-5,C
5009893,0,X
5009893,-1,0
5009893,-2,0
5009893,-3,0
5009893,-4,0
5009893,-5,0
5009894,0,X
5009894,-1,X
5009894,-2,0
5009894,-3,0
5009894,-4,5
5009894,-5,5
5009897,0,0
5009897,-1,0
5009897,-2,0
5009897,-3,0
5009897,-4,0
5009897,-5,1
5009898,0,X
5009898,-1,X
5009898,-2,X
5009898,-3,X
5009898,-4,X
5009898,-5,X
5009900,0,C
5009900,-1,C
5009900,-2,C
5009900,-3,C
5009900,-4,C
5009900,-5,C
5009903,0,C
5009903,-1,C
5009903,-2,C
5009903,-3,C
5009903,-4,C
5009903,-5,C
5009906,0,C
5009906,-1,C
5009906,-2,C
5009906,-3,C
5009906,-4,C
5009906,-5,C
5009907,0,C
5009907,-1,C
5009907,-2,C
5009907,-3,C
5009907,-4,C
5009907,-5,C
5009908,0,1
5009908,-1,0
5009908,-2,1
5009908,-3,0
5009908,-4,0
5009908,-5,0
